bb_id,player_id,bat_speed,attack_angle,squared_up_pct,swing_length,pitch_speed,exit_velocity,launch_angle,is_barrel,is_hard_hit,is_sweet_spot,xwoba_est
17570,100093,76.5,3.3,9.9,7.03,94.4,78.7,34.4,0,0,0,0.098
17571,100093,72.6,6.3,33.0,7.58,93.9,89.5,11.2,0,0,1,0.486
17572,100093,67.9,11.3,15.2,7.03,92.0,73.9,-0.1,0,0,0,0.1
17573,100093,73.0,-3.5,19.3,7.81,92.1,94.1,-11.5,0,0,0,0.185
17574,100093,71.6,-2.8,10.8,6.87,94.9,82.6,15.2,0,0,1,0.285
17575,100093,77.1,12.3,23.0,7.4,99.9,88.2,8.5,0,0,1,0.42
17576,100093,76.2,2.0,13.9,7.17,92.3,86.5,18.4,0,0,1,0.456
17577,100093,69.5,7.9,26.4,7.28,98.2,92.6,20.5,0,0,1,0.558
17578,100093,73.9,10.2,10.7,7.26,91.3,68.3,5.7,0,0,0,0.105
17579,100093,66.6,7.3,34.7,7.44,91.1,92.9,-0.5,0,0,0,0.366
17580,100093,69.8,4.2,13.8,7.05,96.7,92.8,11.1,0,0,1,0.611
17581,100093,79.5,8.8,22.4,7.27,99.2,88.0,-5.0,0,0,0,0.145
17582,100093,73.7,5.2,22.6,8.04,90.2,81.8,20.6,0,0,1,0.276
17583,100093,78.7,1.6,27.7,7.46,86.9,103.0,-6.3,0,1,0,0.213
17584,100093,74.6,4.2,5.6,8.0,92.3,64.2,2.4,0,0,0,0.034
17585,100093,75.8,2.7,10.6,7.41,98.1,104.2,7.4,0,1,0,0.791
17586,100093,73.7,5.6,15.8,7.26,94.9,76.5,10.9,0,0,1,0.266
17587,100093,65.8,-1.5,30.0,7.03,87.7,81.3,-14.1,0,0,0,0.028
17588,100093,75.0,10.7,17.5,7.61,91.5,78.5,-14.9,0,0,0,0.0
17589,100093,78.2,3.9,35.4,7.98,94.5,89.1,-4.1,0,0,0,0.183
17590,100093,76.5,-1.5,38.7,7.82,97.5,103.3,2.5,0,1,0,0.603
17591,100093,65.8,0.4,19.0,7.67,92.6,84.9,13.0,0,0,1,0.453
17592,100093,76.6,-0.8,39.6,7.9,95.9,94.7,-19.4,0,0,0,0.084
17593,100093,72.9,-1.9,16.0,7.7,96.2,73.1,-2.8,0,0,0,0.05
17594,100093,71.8,13.7,21.7,7.78,94.0,82.9,-8.0,0,0,0,0.129
17595,100093,72.1,11.6,22.8,7.73,92.8,91.5,-19.5,0,0,0,0.063
17596,100093,73.5,-2.2,32.6,7.76,96.0,94.3,26.4,0,0,1,0.45
17597,100093,70.3,-1.4,29.7,7.08,92.1,91.8,-7.9,0,0,0,0.146
17598,100093,73.4,-1.4,18.9,7.25,91.5,83.3,0.7,0,0,0,0.182
17599,100093,75.9,7.1,13.8,8.08,88.4,65.3,17.1,0,0,1,0.007
17600,100093,74.8,5.3,23.1,7.23,85.0,74.2,28.5,0,0,1,0.101
17601,100093,75.5,6.5,25.4,7.07,88.8,99.6,3.6,0,1,0,0.569
17602,100093,79.0,-1.6,31.3,7.63,93.4,99.3,-11.0,0,1,0,0.117
17603,100093,73.5,-2.8,34.9,7.38,98.0,87.1,-10.7,0,0,0,0.126
17604,100093,75.6,0.9,16.9,7.98,95.0,86.7,-2.5,0,0,0,0.185
17605,100093,71.6,8.7,14.3,6.95,98.0,99.0,8.5,0,1,1,0.658
17606,100093,74.8,18.0,23.9,7.03,92.8,85.1,18.0,0,0,1,0.475
17607,100093,74.8,-3.3,7.2,8.13,94.7,81.7,-11.3,0,0,0,0.015
17608,100093,69.9,11.6,34.2,7.13,91.8,97.0,-2.8,0,1,0,0.277
17609,100093,71.5,8.0,11.6,7.23,86.0,74.2,29.4,0,0,1,0.119
17610,100093,69.5,-1.2,20.5,7.34,89.2,105.3,-1.7,0,1,0,0.357
17611,100093,74.0,7.0,6.6,6.65,91.4,78.7,-4.6,0,0,0,0.127
17612,100093,73.2,5.2,12.6,7.62,94.5,93.3,-20.1,0,0,0,0.029
17613,100093,77.5,5.6,25.4,6.97,88.4,98.5,8.2,0,1,1,0.688
17614,100093,76.2,8.6,10.3,7.65,94.8,91.2,5.2,0,0,0,0.391
17615,100093,74.4,15.0,15.7,6.9,94.9,91.7,3.3,0,0,0,0.344
17616,100093,76.3,8.3,35.4,7.69,88.3,82.9,18.4,0,0,1,0.362
17617,100093,75.5,5.0,23.9,7.37,95.9,79.7,-11.0,0,0,0,0.066
17618,100093,77.1,0.8,15.9,7.38,92.8,100.9,2.0,0,1,0,0.434
17619,100093,77.3,3.7,6.3,7.66,88.5,73.6,10.0,0,0,1,0.175
17620,100093,80.9,5.8,31.2,7.75,93.4,114.5,-8.3,0,1,0,0.295
17621,100093,76.8,2.4,35.5,7.47,89.3,85.2,3.8,0,0,0,0.342
17622,100093,69.4,9.0,3.0,7.43,97.5,72.8,5.4,0,0,0,0.15
17623,100093,78.7,14.7,6.1,7.26,87.1,83.8,22.2,0,0,1,0.36
17624,100093,71.3,-4.8,27.5,7.58,96.8,87.2,4.7,0,0,0,0.33
17625,100093,80.7,0.7,12.9,7.93,99.2,96.9,-31.6,0,1,0,0.0
17626,100093,72.4,14.5,28.5,7.62,98.4,108.8,20.2,1,1,1,0.776
17627,100093,79.8,4.8,14.1,7.04,97.7,83.6,10.5,0,0,1,0.373
17628,100093,69.7,11.3,32.2,7.44,91.9,82.2,34.3,0,0,0,0.081
17629,100093,79.5,-1.9,6.3,7.21,93.3,88.0,7.2,0,0,0,0.528
17630,100093,80.4,6.8,16.8,7.05,94.0,94.9,9.3,0,0,1,0.721
17631,100093,81.2,2.6,16.7,7.34,89.1,81.8,-2.7,0,0,0,0.238
17632,100093,79.3,3.9,25.9,7.58,96.2,109.9,-11.2,0,1,0,0.186
17633,100093,75.0,2.2,19.4,7.67,95.7,81.8,7.3,0,0,0,0.317
17634,100093,74.1,13.9,16.8,7.61,94.7,92.5,5.9,0,0,0,0.462
17635,100093,74.9,1.2,15.9,7.2,87.9,85.1,-8.1,0,0,0,0.053
17636,100093,69.9,10.9,3.0,7.12,96.2,85.1,8.7,0,0,1,0.46
17637,100093,73.2,4.5,15.1,6.99,94.9,76.4,9.2,0,0,1,0.258
17638,100093,77.7,14.8,11.7,7.39,90.6,90.6,28.2,0,0,1,0.399
17639,100093,80.5,7.9,24.0,7.64,93.6,77.6,10.7,0,0,1,0.269
17640,100093,72.7,-3.7,13.2,7.6,99.0,83.3,-0.2,0,0,0,0.206
17641,100093,72.8,4.9,26.1,7.11,95.7,85.0,0.0,0,0,0,0.205
17642,100093,80.1,3.1,14.7,8.01,98.1,94.1,-2.9,0,0,0,0.249
17643,100093,73.3,7.9,17.7,7.52,99.5,103.1,4.4,0,1,0,0.605
17644,100093,70.8,5.2,19.2,7.7,92.4,77.8,7.8,0,0,0,0.317
17645,100093,78.4,-4.9,13.2,7.63,92.3,89.4,-20.6,0,0,0,0.068
17646,100093,74.0,2.1,20.3,6.95,93.6,83.7,-10.6,0,0,0,0.02
17647,100093,75.4,1.4,4.9,7.7,86.0,90.9,14.0,0,0,1,0.598
17648,100093,73.1,4.1,23.7,7.96,96.8,93.0,5.0,0,0,0,0.464
17649,100094,75.3,14.6,29.8,7.82,95.2,103.4,17.3,1,1,1,0.886
17650,100094,73.3,9.0,31.4,8.0,93.7,84.7,-9.1,0,0,0,0.086
17651,100094,68.3,24.0,17.7,8.11,94.2,75.2,15.3,0,0,1,0.241
17652,100094,67.4,17.1,29.5,7.51,93.4,88.7,17.4,0,0,1,0.451
17653,100094,71.6,6.8,37.5,7.75,99.4,101.5,15.3,0,1,1,0.837
17654,100094,72.2,11.1,32.3,8.12,93.4,92.7,19.4,0,0,1,0.678
17655,100094,68.1,10.7,29.2,7.39,85.3,84.6,10.7,0,0,1,0.449
17656,100094,75.5,13.4,33.8,7.78,98.4,102.0,11.2,0,1,1,0.757
17657,100094,67.6,25.6,4.6,7.78,97.1,87.8,43.7,0,0,0,0.0
17658,100094,68.8,11.8,8.8,7.41,91.1,93.0,34.4,0,0,0,0.149
17659,100094,73.8,13.5,40.7,8.15,91.7,112.9,36.1,1,1,0,0.206
17660,100094,67.6,10.2,31.4,7.65,96.8,74.6,12.9,0,0,1,0.056
17661,100094,75.0,15.4,28.4,8.21,102.9,69.5,12.2,0,0,1,0.129
17662,100094,71.1,10.4,26.9,7.38,95.4,95.0,11.5,0,1,1,0.63
17663,100094,65.8,10.0,25.4,6.9,91.0,92.8,-4.2,0,0,0,0.203
17664,100094,73.7,11.6,29.6,7.56,95.8,101.5,3.4,0,1,0,0.535
17665,100094,66.2,15.0,28.3,7.9,91.0,93.9,11.1,0,0,1,0.504
17666,100094,63.8,13.4,22.2,7.58,90.8,89.5,17.9,0,0,1,0.493
17667,100094,68.2,14.2,27.9,7.79,92.9,87.5,24.1,0,0,1,0.498
17668,100094,65.8,19.6,27.7,7.74,96.3,89.6,38.2,0,0,0,0.07
17669,100094,67.1,7.0,20.3,7.44,97.1,89.4,28.6,0,0,1,0.261
17670,100094,66.4,15.5,35.7,8.73,88.7,95.5,10.7,0,1,1,0.628
17671,100094,64.9,21.5,20.3,7.71,91.2,78.1,23.7,0,0,1,0.211
17672,100094,61.9,21.1,19.3,7.53,87.6,68.1,37.7,0,0,0,0.042
17673,100094,71.2,15.5,21.8,8.68,97.2,74.3,17.7,0,0,1,0.206
17674,100094,70.5,18.4,12.8,7.43,94.8,78.2,4.1,0,0,0,0.204
17675,100094,70.4,21.9,24.6,7.8,94.8,77.2,35.0,0,0,0,0.074
17676,100094,69.1,9.9,22.0,7.56,93.5,84.9,3.0,0,0,0,0.414
17677,100094,64.8,12.3,31.3,7.33,94.4,94.0,-5.8,0,0,0,0.205
17678,100094,69.7,11.0,24.9,8.09,94.5,90.0,0.6,0,0,0,0.291
17679,100094,65.8,13.2,11.1,7.77,94.7,76.7,19.6,0,0,1,0.247
17680,100094,65.3,9.5,21.8,7.32,90.6,86.2,12.5,0,0,1,0.447
17681,100094,60.7,11.9,13.2,8.46,96.6,66.6,5.6,0,0,0,0.076
17682,100094,71.9,17.7,34.7,7.77,97.8,101.7,49.7,0,1,0,0.093
17683,100094,65.2,12.2,35.2,8.22,94.4,91.4,-2.9,0,0,0,0.323
17684,100094,70.4,15.4,29.2,8.25,92.7,84.8,7.6,0,0,0,0.323
17685,100094,63.0,10.0,32.2,7.22,100.2,94.5,6.3,0,0,0,0.527
17686,100094,65.3,19.3,26.7,8.03,96.1,59.1,1.7,0,0,0,0.028
17687,100094,72.5,5.3,28.3,8.14,87.8,89.9,0.5,0,0,0,0.261
17688,100094,71.4,13.2,20.3,7.82,95.8,82.7,-7.4,0,0,0,0.117
17689,100094,72.9,20.3,22.6,8.14,97.5,82.9,28.5,0,0,1,0.243
17690,100094,66.4,12.6,32.5,7.61,92.9,84.0,15.5,0,0,1,0.452
17691,100094,64.1,9.5,17.8,8.33,89.0,82.6,12.1,0,0,1,0.372
17692,100094,69.8,21.3,27.2,7.6,97.8,86.3,38.0,0,0,0,0.152
17693,100094,62.1,10.2,20.4,8.33,94.6,89.9,9.7,0,0,1,0.489
17694,100094,65.8,12.8,20.0,7.94,97.8,71.1,-8.5,0,0,0,0.087
17695,100094,65.2,12.5,35.6,7.92,94.3,90.8,7.4,0,0,0,0.437
17696,100094,73.9,11.7,30.5,7.32,87.6,83.0,21.8,0,0,1,0.357
17697,100094,65.6,21.3,28.3,8.3,96.1,98.6,10.8,0,1,1,0.592
17698,100094,68.7,5.6,17.2,7.46,95.9,87.7,7.4,0,0,0,0.425
17699,100094,63.1,10.5,26.0,8.38,90.1,73.0,0.4,0,0,0,0.189
17700,100094,72.1,13.9,23.1,7.91,102.4,95.6,2.9,0,1,0,0.394
17701,100094,70.8,17.7,15.1,7.93,90.3,92.4,18.4,0,0,1,0.584
17702,100094,66.5,7.8,30.6,7.6,91.0,85.6,21.3,0,0,1,0.353
17703,100094,71.9,18.3,30.0,7.64,99.0,92.5,10.9,0,0,1,0.583
17704,100094,73.5,17.1,8.1,7.19,88.8,83.0,33.9,0,0,0,0.159
17705,100094,66.4,6.5,24.2,8.07,93.2,84.0,4.6,0,0,0,0.257
17706,100094,72.4,11.0,40.7,7.91,91.1,107.2,4.9,0,1,0,0.699
17707,100094,68.1,13.1,27.9,8.35,93.5,89.5,1.4,0,0,0,0.33
17708,100094,63.0,21.4,40.7,7.68,90.0,93.4,22.3,0,0,1,0.548
17709,100094,69.5,22.3,29.0,8.5,100.5,95.9,22.8,0,1,1,0.626
17710,100094,66.1,19.2,30.7,7.42,90.4,89.5,14.0,0,0,1,0.549
17711,100094,63.2,11.3,24.1,7.88,96.1,83.0,-1.8,0,0,0,0.217
17712,100094,68.9,16.1,18.3,8.03,88.5,79.1,-12.5,0,0,0,0.157
17713,100094,69.6,16.3,17.7,7.96,92.9,85.9,12.1,0,0,1,0.475
17714,100094,75.6,7.6,35.4,7.65,98.2,101.6,7.2,0,1,0,0.729
17715,100094,67.6,13.6,23.9,7.3,94.0,88.5,32.1,0,0,0,0.297
17716,100094,63.4,23.7,21.5,7.79,98.2,66.8,24.0,0,0,1,0.139
17717,100094,66.4,7.9,42.0,7.59,92.8,98.1,21.8,0,1,1,0.647
17718,100094,72.1,16.6,44.2,8.45,95.8,102.5,8.3,0,1,1,0.705
17719,100094,75.3,14.8,27.7,7.97,94.2,98.6,2.4,0,1,0,0.539
17720,100094,71.5,9.2,11.2,7.83,90.1,69.6,-31.3,0,0,0,0.062
17721,100094,69.7,19.0,25.0,8.29,97.6,87.4,14.7,0,0,1,0.557
17722,100094,66.5,11.4,17.1,8.05,90.6,83.1,24.8,0,0,1,0.324
17723,100094,66.2,21.9,15.5,7.11,95.2,81.2,-5.9,0,0,0,0.156
17724,100094,70.0,28.5,37.8,8.13,92.9,100.2,27.2,1,1,1,0.498
17725,100094,68.9,15.0,15.1,7.94,94.6,81.0,23.8,0,0,1,0.308
17726,100094,62.2,25.5,20.0,7.93,93.7,66.5,9.9,0,0,1,0.015
17727,100094,63.4,15.4,24.2,7.78,100.8,60.9,22.3,0,0,1,0.116
17728,100094,67.2,1.7,16.0,7.6,96.0,72.3,-8.0,0,0,0,0.123
17729,100094,68.3,12.8,20.8,7.41,92.2,75.6,34.2,0,0,0,0.117
17730,100094,65.7,14.3,16.3,8.07,92.8,88.4,-1.3,0,0,0,0.222
17731,100094,69.4,25.2,14.9,7.61,93.5,91.2,37.2,0,0,0,0.229
17732,100094,69.1,15.3,24.8,7.54,92.1,94.2,-12.7,0,0,0,0.021
17733,100094,69.6,1.5,25.5,8.85,89.1,85.7,13.0,0,0,1,0.394
17734,100094,71.4,17.2,13.9,7.61,100.7,70.4,14.3,0,0,1,0.113
17735,100094,63.9,15.2,14.4,7.55,96.8,73.7,20.6,0,0,1,0.135
17736,100094,68.6,13.5,14.6,7.99,91.2,94.7,-7.4,0,0,0,0.21
17737,100094,68.9,14.6,14.5,7.66,94.3,72.6,8.6,0,0,1,0.165
17738,100094,70.8,21.5,24.7,8.29,97.9,93.4,31.2,0,0,1,0.308
17739,100094,68.1,15.6,28.2,7.96,92.0,87.0,14.3,0,0,1,0.457
17740,100094,64.9,15.8,21.6,7.82,87.2,77.3,6.4,0,0,0,0.078
17741,100094,67.9,11.6,37.1,8.04,90.6,89.6,30.1,0,0,1,0.329
17742,100094,68.0,7.1,37.8,7.91,89.4,99.5,7.5,0,1,0,0.646
17743,100094,68.4,15.8,9.7,7.5,93.3,64.1,26.6,0,0,1,0.117
17744,100094,73.6,11.3,26.8,7.89,88.9,91.5,-8.6,0,0,0,0.217
17745,100094,65.9,15.5,9.8,7.35,96.5,59.0,12.0,0,0,1,0.099
17746,100094,69.1,2.5,26.8,7.33,94.2,85.2,-8.3,0,0,0,0.069
17747,100094,61.1,15.3,34.9,7.55,95.9,91.6,8.2,0,0,1,0.486
17748,100094,64.9,14.3,29.0,7.68,95.6,92.3,44.2,0,0,0,0.044
17749,100094,66.1,15.0,18.2,7.8,89.7,83.4,25.0,0,0,1,0.319
17750,100094,66.7,16.0,36.1,6.79,85.7,87.3,14.7,0,0,1,0.448
17751,100094,72.0,17.5,18.8,7.61,96.4,90.9,13.0,0,0,1,0.59
17752,100094,72.0,18.0,27.8,7.22,91.0,104.8,-0.5,0,1,0,0.465
17753,100094,60.6,13.5,17.3,7.96,95.9,81.1,-1.3,0,0,0,0.209
17754,100094,67.3,20.3,28.6,7.6,93.0,67.5,28.7,0,0,1,0.0
17755,100094,71.9,14.2,23.2,7.68,94.2,90.8,11.3,0,0,1,0.539
17756,100094,69.0,6.5,9.7,7.38,96.8,88.5,0.3,0,0,0,0.35
17757,100094,67.6,18.9,22.2,7.96,90.8,84.8,-12.5,0,0,0,0.15
17758,100094,66.3,13.5,32.3,7.25,90.9,81.7,10.6,0,0,1,0.29
17759,100094,56.9,12.4,37.1,7.64,98.2,95.5,46.5,0,1,0,0.11
17760,100094,68.2,23.5,22.2,7.57,96.7,84.2,31.6,0,0,1,0.164
17761,100094,61.6,13.3,35.6,8.35,95.0,76.3,7.1,0,0,0,0.193
17762,100094,67.3,16.4,20.9,7.08,88.8,81.9,18.6,0,0,1,0.32
17763,100094,72.9,20.9,45.5,8.3,92.8,107.9,12.2,1,1,1,0.901
17764,100094,70.4,11.5,19.2,7.64,89.9,83.9,35.5,0,0,0,0.159
17765,100094,64.6,19.1,26.5,7.67,91.3,78.2,31.1,0,0,1,0.044
17766,100094,68.5,15.7,14.5,8.18,90.6,85.1,19.1,0,0,1,0.397
17767,100094,73.0,22.5,23.9,8.07,89.8,93.7,13.8,0,0,1,0.635
17768,100094,67.1,11.3,31.6,7.82,93.4,80.5,20.5,0,0,1,0.25
17769,100094,69.7,10.8,52.7,7.95,90.4,98.0,16.5,0,1,1,0.737
17770,100094,69.7,16.4,19.5,7.14,91.8,76.9,23.4,0,0,1,0.197
17771,100094,68.6,8.8,5.3,7.36,90.5,76.7,16.1,0,0,1,0.199
17772,100094,66.8,22.1,37.0,7.94,98.1,106.5,20.9,1,1,1,0.858
17773,100094,76.7,12.9,26.4,7.39,94.3,105.5,-8.3,0,1,0,0.329
17774,100094,74.0,25.0,38.7,7.77,95.3,98.3,26.7,1,1,1,0.447
17775,100094,68.6,8.7,15.3,7.62,93.0,67.6,2.0,0,0,0,0.032
17776,100094,66.9,20.9,45.0,7.29,93.4,95.9,3.3,0,1,0,0.427
17777,100094,69.9,13.1,20.3,8.13,94.3,82.9,-10.0,0,0,0,0.109
17778,100094,75.6,11.0,24.1,8.01,98.8,83.8,8.1,0,0,1,0.399
17779,100094,69.4,17.3,26.9,7.71,97.4,97.1,0.8,0,1,0,0.427
17780,100094,72.2,15.5,15.2,8.34,93.9,91.8,-7.1,0,0,0,0.158
17781,100094,65.0,18.0,22.6,7.23,90.2,81.9,29.6,0,0,1,0.256
17782,100094,70.0,10.4,9.7,7.45,95.9,78.1,25.0,0,0,1,0.23
17783,100094,74.1,5.3,31.8,7.5,91.8,85.6,15.4,0,0,1,0.501
17784,100094,72.1,18.5,21.6,7.65,92.0,89.6,33.6,0,0,0,0.154
17785,100094,73.1,10.6,3.0,7.69,92.8,83.8,-5.9,0,0,0,0.178
17786,100094,67.4,14.9,22.3,8.06,94.0,89.0,12.6,0,0,1,0.477
17787,100094,66.3,18.3,28.7,8.55,96.9,88.9,18.2,0,0,1,0.569
17788,100094,72.1,15.6,28.9,7.98,90.0,105.2,20.1,1,1,1,0.742
17789,100094,65.5,13.4,42.2,7.77,95.4,97.0,14.2,0,1,1,0.804
17790,100094,73.9,11.3,27.7,8.28,92.4,89.0,-10.2,0,0,0,0.13
17791,100094,72.0,21.2,23.6,7.82,104.2,85.5,13.1,0,0,1,0.422
17792,100094,75.5,19.2,24.7,7.78,93.0,82.0,20.3,0,0,1,0.402
17793,100094,66.4,21.5,41.5,7.87,97.3,112.4,15.9,1,1,1,0.998
17794,100094,64.5,8.0,17.1,7.88,99.6,87.3,16.6,0,0,1,0.38
17795,100094,70.8,10.7,21.8,8.09,90.0,96.5,16.5,0,1,1,0.727
17796,100094,69.2,12.3,32.9,7.02,93.4,92.2,34.9,0,0,0,0.154
17797,100094,64.6,16.7,27.9,7.95,95.3,87.5,23.8,0,0,1,0.441
17798,100094,71.2,24.7,15.6,7.83,90.4,75.0,40.1,0,0,0,0.118
17799,100094,74.8,15.0,28.2,7.69,92.1,89.9,4.8,0,0,0,0.439
17800,100094,74.9,12.1,42.8,8.09,92.5,97.6,31.2,0,1,1,0.375
17801,100094,67.8,16.1,25.1,8.04,96.3,77.8,32.8,0,0,0,0.153
17802,100094,63.4,6.4,21.8,7.56,99.2,86.3,3.3,0,0,0,0.351
17803,100094,65.7,2.0,25.9,7.78,92.8,115.4,-3.4,0,1,0,0.399
17804,100094,64.6,7.5,24.1,7.97,90.2,71.0,3.7,0,0,0,0.072
17805,100094,65.2,12.1,46.8,7.71,101.1,101.6,-8.2,0,1,0,0.196
17807,100094,65.0,21.3,6.0,7.8,96.3,76.5,27.7,0,0,1,0.146
17808,100094,61.8,22.6,38.5,8.27,87.6,101.1,38.4,1,1,0,0.133
17809,100094,64.5,20.0,21.5,7.68,87.9,65.4,31.0,0,0,1,0.095
17810,100094,73.7,6.8,28.2,7.94,92.2,81.8,-6.1,0,0,0,0.284
17811,100094,70.9,13.3,35.1,8.6,95.5,91.1,29.1,0,0,1,0.238
17812,100094,64.1,23.1,39.9,6.99,93.6,91.0,36.0,0,0,0,0.218
17813,100094,70.1,6.2,29.9,8.06,91.3,83.9,9.7,0,0,1,0.451
17814,100094,68.2,14.7,26.3,7.48,89.6,83.4,31.2,0,0,1,0.212
17815,100094,67.1,14.8,22.4,7.53,96.5,92.2,46.0,0,0,0,0.1
17816,100094,67.0,19.4,26.1,7.65,95.3,76.2,16.8,0,0,1,0.173
17817,100094,73.3,-2.3,43.5,7.49,91.3,93.8,-7.1,0,0,0,0.205
17818,100094,64.7,18.3,12.1,7.97,93.2,70.3,11.1,0,0,1,0.147
17819,100094,68.9,7.3,24.3,7.32,90.6,95.4,2.4,0,1,0,0.466
17820,100094,66.4,19.8,33.0,8.04,90.5,85.0,30.9,0,0,1,0.262
17821,100094,63.3,7.1,46.5,8.13,94.2,89.1,-12.4,0,0,0,0.1
17822,100094,72.0,15.3,44.1,7.19,100.6,98.4,-4.3,0,1,0,0.346
17823,100094,73.0,2.9,29.2,7.23,94.6,92.2,8.2,0,0,1,0.541
17824,100094,68.5,8.4,33.6,7.56,95.5,102.0,6.2,0,1,0,0.622
17825,100094,71.5,17.5,35.5,8.13,92.6,97.5,31.6,0,1,1,0.429
17826,100094,66.2,10.6,23.5,7.5,92.7,99.8,-7.3,0,1,0,0.239
17827,100094,71.0,18.2,34.4,7.82,95.6,89.1,12.4,0,0,1,0.55
17828,100094,68.0,16.4,21.6,7.24,94.3,91.7,13.6,0,0,1,0.522
17829,100094,65.3,13.7,14.1,7.47,95.4,90.5,23.0,0,0,1,0.415
17830,100094,67.6,1.6,32.7,7.38,89.4,78.0,-0.2,0,0,0,0.108
17831,100094,68.1,15.6,26.4,7.47,93.1,74.5,4.5,0,0,0,0.182
17832,100094,69.9,18.8,35.3,7.71,93.5,89.0,24.1,0,0,1,0.369
17833,100094,59.1,17.7,29.7,7.81,95.6,97.4,17.7,0,1,1,0.691
17834,100094,66.5,9.5,19.1,7.86,94.8,83.3,2.8,0,0,0,0.329
17835,100094,72.7,16.0,39.3,7.32,91.0,98.9,-0.4,0,1,0,0.487
17836,100094,67.7,13.4,33.2,8.24,97.5,88.7,25.6,0,0,1,0.381
17837,100094,63.3,15.4,34.1,7.65,98.3,92.2,11.3,0,0,1,0.592
17838,100094,72.0,21.9,16.1,8.17,91.5,84.8,21.8,0,0,1,0.291
17839,100094,70.3,16.3,20.2,8.03,90.1,72.6,23.7,0,0,1,0.051
17840,100094,65.1,11.4,21.9,7.97,91.1,62.1,-1.2,0,0,0,0.085
17841,100094,63.0,17.8,26.5,8.24,91.2,93.1,26.0,0,0,1,0.546
17842,100094,70.8,15.1,46.5,7.49,93.5,78.8,24.6,0,0,1,0.214
17843,100094,66.7,20.6,13.8,7.95,97.2,75.5,11.2,0,0,1,0.217
17844,100094,57.0,7.9,27.2,6.87,93.2,73.6,2.1,0,0,0,0.096
17845,100094,63.5,7.5,17.3,7.85,97.7,77.3,-3.3,0,0,0,0.068
17846,100094,66.7,13.1,18.1,7.93,99.3,81.9,9.4,0,0,1,0.309
17847,100094,74.9,4.2,23.4,7.47,97.1,102.5,11.4,0,1,1,0.82
17848,100094,70.8,12.0,30.9,7.8,96.9,94.7,-5.0,0,0,0,0.329
17849,100094,62.2,15.7,3.1,7.14,96.6,81.7,15.7,0,0,1,0.371
17850,100094,65.4,21.1,12.2,7.37,93.7,73.4,24.2,0,0,1,0.18
17851,100094,73.6,12.3,21.2,7.75,89.7,85.6,18.6,0,0,1,0.37
17852,100094,63.7,19.7,24.0,7.3,97.5,72.9,3.7,0,0,0,0.169
17853,100094,70.8,15.9,17.3,8.44,96.5,80.8,8.4,0,0,1,0.345
17854,100094,64.8,13.7,22.7,7.95,88.6,84.8,12.7,0,0,1,0.407
17855,100094,66.6,8.7,22.4,7.72,92.8,65.9,-1.8,0,0,0,0.028
17856,100094,61.2,11.0,31.5,7.83,93.5,86.9,-9.7,0,0,0,0.109
17857,100094,67.0,11.3,28.7,7.9,92.1,75.6,26.3,0,0,1,0.1
17858,100094,66.9,12.7,25.4,7.35,96.9,79.8,8.2,0,0,1,0.343
17859,100094,66.6,11.3,37.4,7.93,96.3,100.7,7.8,0,1,0,0.71
17860,100094,75.6,19.6,34.2,7.89,96.0,88.4,20.0,0,0,1,0.554
17861,100094,71.3,13.7,23.6,7.54,92.8,80.3,30.1,0,0,1,0.148
17862,100094,64.8,24.3,13.6,7.92,90.9,83.2,36.0,0,0,0,0.097
17863,100094,64.4,9.1,24.2,7.67,97.9,84.6,13.3,0,0,1,0.447
17864,100094,71.2,19.3,12.3,7.93,90.4,66.8,-4.2,0,0,0,0.024
17865,100094,63.9,7.7,31.6,8.18,88.5,82.1,29.9,0,0,1,0.267
17866,100094,66.4,13.0,44.5,7.74,92.9,91.2,12.9,0,0,1,0.534
17867,100094,72.0,13.1,29.9,8.41,93.0,91.1,-12.8,0,0,0,0.03
17868,100094,66.5,13.3,34.7,7.61,94.3,91.0,24.8,0,0,1,0.455
17869,100094,65.5,20.9,17.0,7.39,96.4,74.9,8.0,0,0,0,0.152
17870,100094,65.4,15.1,27.8,7.83,96.8,111.9,5.5,1,1,0,0.705
17871,100094,64.7,24.5,24.4,7.39,95.9,80.5,13.7,0,0,1,0.43
17872,100094,72.1,22.0,17.8,7.9,91.7,87.9,-10.9,0,0,0,0.148
17873,100094,68.8,14.0,24.5,7.35,93.8,69.5,9.1,0,0,1,0.058
17874,100094,67.0,20.4,15.2,8.0,93.4,74.5,33.1,0,0,0,0.115
17875,100094,67.4,7.3,34.3,7.67,98.9,91.7,6.7,0,0,0,0.485
17876,100094,70.8,14.1,21.5,8.37,90.1,74.4,7.0,0,0,0,0.163
17877,100094,66.2,13.5,17.9,8.31,91.7,76.6,4.9,0,0,0,0.133
17878,100095,74.1,6.4,19.5,6.25,92.1,77.3,18.3,0,0,1,0.31
17879,100095,69.5,6.6,38.1,6.89,89.2,100.2,0.2,0,1,0,0.384
17880,100095,75.6,2.1,21.1,6.31,95.0,103.0,-11.5,0,1,0,0.179
17881,100095,76.2,5.5,29.8,6.47,96.4,102.1,-16.6,0,1,0,0.078
17882,100095,72.3,11.6,21.9,6.61,96.6,83.8,34.5,0,0,0,0.202
17884,100095,73.7,9.4,31.8,6.49,95.1,85.5,6.6,0,0,0,0.357
17885,100095,69.8,15.4,36.7,7.05,92.4,97.0,20.4,0,1,1,0.571
